1,JD,Magnitude
13594,2453352.0,3.7
13600,2453355.0,4.2
13607,2453360.0,3.6
13608,2453363.0,4.2
13609,2453366.0,3.5
13610,2453368.0,4.0
13611,2453369.0,3.8
13612,2453375.0,4.1
13613,2453381.0,3.9
13614,2453446.0,4.3
13615,2453465.0,3.6
13616,2453468.0,3.6
13617,2453474.0,4.1
13618,2453476.0,3.9
13619,2453477.0,4.1
13620,2453478.0,4.2
13621,2453479.0,4.4
13622,2453480.0,4.4
13623,2453483.0,4.4
13624,2453487.0,4.3
13625,2453488.0,4.4
13626,2453490.0,4.0
13627,2453493.0,4.4
13630,2453495.0,4.3
13631,2453496.0,3.7
13632,2453498.0,3.9
13633,2453499.0,4.3
13636,2453501.0,4.4
13637,2453502.0,4.2
13644,2453505.0,3.9
13645,2453506.0,4.3
13646,2453508.0,4.4
13647,2453510.0,3.5
13648,2453511.0,4.4
13653,2453513.0,4.4
13654,2453514.0,4.0
13666,2453521.0,4.3
13676,2453526.0,3.9
13681,2453531.0,3.4
13690,2453539.0,3.4
13691,2453540.0,4.2
13700,2453544.0,4.0
13703,2453546.0,3.5
13704,2453548.0,3.9
13711,2453551.0,4.1
13712,2453552.0,3.8
13932,2453597.0,3.8
14538,2453689.0,3.7
14568,2453697.0,4.0
14579,2453701.0,4.0
14580,2453702.0,4.1
14581,2453703.0,3.7
14585,2453705.0,3.8
14586,2453708.0,4.5
14587,2453710.0,4.2
14592,2453713.0,4.1
14593,2453715.0,4.2
14594,2453716.0,3.8
14599,2453722.0,4.1
14602,2453724.0,4.3
14603,2453725.0,4.0
14606,2453729.0,4.1
14607,2453730.0,4.2
14613,2453733.0,3.8
14614,2453735.0,3.8
14615,2453736.0,4.0
14616,2453738.0,4.0
14619,2453740.0,4.0
14620,2453777.0,4.1
14621,2453787.0,4.3
14622,2453792.0,3.9
14623,2453793.0,4.1
14624,2453799.0,4.0
14625,2453800.0,4.1
14626,2453801.0,4.4
14627,2453809.0,4.5
14628,2453812.0,3.9
14629,2453814.0,4.0
14630,2453815.0,4.1
14631,2453817.0,4.2
14632,2453818.0,4.1
14633,2453837.0,4.2
14634,2453847.0,3.7
14635,2453849.0,3.9
14636,2453852.0,4.2
14637,2453853.0,4.4
14638,2453854.0,4.1
14639,2453855.0,3.6
14640,2453856.0,3.9
14641,2453863.0,3.9
14642,2453865.0,4.1
14643,2453868.0,3.4
14644,2453876.0,5.0
14647,2453879.0,4.0
14648,2453881.0,4.3
14649,2453882.0,4.0
14655,2453886.0,4.2
14656,2453887.0,4.2
14665,2453892.0,3.9
14692,2453902.0,4.35
15764,2454051.0,4.0
15765,2454052.0,4.2
15812,2454065.0,4.2
15818,2454067.0,3.9
15821,2454069.0,3.7
15822,2454071.0,3.9
15823,2454074.0,4.0
15824,2454076.0,3.9
15841,2454082.0,4.2
15860,2454092.0,4.0
15866,2454099.0,3.9
15869,2454102.0,4.1
15870,2454105.0,4.1
15871,2454108.0,4.0
15872,2454149.0,3.4
15873,2454151.0,3.9
15874,2454165.0,3.6
15875,2454168.0,3.9
15876,2454170.0,3.4
15877,2454172.0,3.7
15878,2454173.0,3.8
15879,2454174.0,3.85
15880,2454175.0,3.95
15881,2454176.0,4.05
15882,2454182.0,4.2
15883,2454187.0,3.6
15884,2454195.0,3.85
15885,2454196.0,3.95
15886,2454197.0,3.95
15889,2454201.0,3.7
15890,2454203.0,3.85
15891,2454204.0,4.6
15892,2454207.0,3.5
15893,2454210.0,3.7
15894,2454214.0,3.7
15895,2454217.0,4.2
15896,2454218.0,4.2
15897,2454222.0,3.8
15898,2454225.0,3.95
15899,2454234.0,4.2
15900,2454235.0,3.5
15901,2454241.0,4.2
15902,2454242.0,3.6
15903,2454246.0,4.15
15907,2454252.0,3.9
15908,2454256.0,3.9
15918,2454261.0,6.3
15933,2454266.0,4.1
15962,2454273.0,4.0
15968,2454275.0,4.1
15975,2454278.0,3.7
15990,2454282.0,4.5
15991,2454284.0,4.2
15992,2454285.0,3.4
16143,2454311.0,4.1
16702,2454399.0,4.0
16730,2454409.0,6.5
16751,2454417.0,4.0
16752,2454419.0,4.4
16753,2454420.0,4.15
16757,2454422.0,4.0
16758,2454423.0,4.1
16759,2454424.0,4.1
16760,2454426.0,4.3
16763,2454429.0,3.6
16769,2454433.0,4.1
16773,2454435.0,4.1
16776,2454440.0,4.2
16777,2454441.0,4.2
16778,2454442.0,4.1
16779,2454443.0,3.9
16782,2454445.0,4.0
16783,2454447.0,4.4
16784,2454449.0,3.8
16785,2454450.0,4.0
16790,2454457.0,3.8
16791,2454532.0,3.75
16792,2454538.0,3.9
16793,2454545.0,3.75
16794,2454555.0,4.15
16795,2454557.0,4.15
16796,2454562.0,4.2
16797,2454587.0,3.8
16798,2454594.0,3.5
16799,2454596.0,4.0
16800,2454612.0,3.9
16801,2454614.0,3.6
16812,2454622.0,3.7
16818,2454627.0,3.8
16845,2454638.0,3.9
16848,2454640.0,4.0
17345,2454722.0,4.1
17346,2454723.0,3.7
17347,2454724.0,3.7
17480,2454755.0,4.2
17481,2454756.0,4.5
17531,2454765.0,3.75
17611,2454787.0,4.0
17620,2454790.0,3.9
17626,2454792.0,4.5
17635,2454797.0,4.2
17638,2454799.0,4.6
17639,2454800.0,4.5
17640,2454801.0,3.7
17643,2454804.0,4.2
17644,2454806.0,4.2
17645,2454808.0,3.9
17652,2454812.0,4.1
17653,2454822.0,4.0
17654,2454826.0,4.0
17655,2454832.0,4.0
17656,2454925.0,3.95
17657,2454932.0,3.6
17658,2454934.0,4.0
17659,2454939.0,3.5
17660,2454940.0,3.9
17661,2454943.0,4.1
17664,2454949.0,3.9
17667,2454964.0,3.3
17670,2454970.0,3.3
17671,2454972.0,4.3
17672,2454975.0,4.0
17675,2454979.0,3.9
17676,2454981.0,3.6
17677,2454983.0,3.9
17678,2454985.0,4.1
17679,2454986.0,4.1
17683,2454989.0,3.5
17684,2454992.0,4.0
17685,2454993.0,3.9
17686,2454994.0,4.1
17687,2454995.0,3.9
17693,2454997.0,3.9
17694,2454998.0,4.0
17699,2455002.0,3.9
17700,2455005.0,4.0
17704,2455007.0,4.2
17719,2455013.0,4.0
17731,2455020.0,3.7
17732,2455021.0,4.0
18470,2455107.0,3.9
18498,2455114.0,4.25
18530,2455120.0,4.0
18606,2455137.0,3.9
18616,2455140.0,3.6
18668,2455149.0,4.0
18736,2455163.0,3.9
18744,2455166.0,3.6
18745,2455167.0,3.6
18748,2455169.0,3.8
18751,2455175.0,3.6
18752,2455176.0,3.5
18753,2455178.0,3.8
18754,2455182.0,3.3
18755,2455183.0,3.7
18756,2455184.0,3.8
18757,2455192.0,3.7
18758,2455196.0,3.7
18759,2455197.0,3.7
18760,2455199.0,3.9
18761,2455205.0,3.9
18831,2455310.0,3.9
18848,2455318.0,3.8
18849,2455319.0,3.6
18850,2455320.0,3.8
18851,2455321.0,3.9
18852,2455326.0,3.64
18853,2455328.0,4.01
18854,2455333.0,3.5
18855,2455337.0,4.2
18856,2455338.0,4.26
18863,2455342.0,3.6
18869,2455345.0,4.0
18978,2455372.0,4.1
19009,2455382.0,3.6
19041,2455391.0,3.4
19078,2455401.0,4.1
19081,2455403.0,3.8
19440,2455464.0,3.7
19675,2455493.0,4.0
19820,2455513.0,3.8
19830,2455516.0,4.2
19831,2455517.0,4.4
19855,2455530.0,3.9
19856,2455531.0,4.1
19859,2455533.0,4.1
19860,2455536.0,3.6
19866,2455539.0,4.3
19873,2455542.0,4.0
19876,2455545.0,4.1
19881,2455549.0,3.4
19882,2455553.0,4.2
19883,2455555.0,3.5
19884,2455556.0,3.55
19887,2455559.0,4.1
19888,2455564.0,3.6
19889,2455565.0,3.9
19890,2455570.0,3.8
19891,2455623.0,3.9
19892,2455626.0,3.7
19893,2455655.0,3.8
19896,2455657.0,3.6
19897,2455658.0,3.6
19898,2455663.0,3.5
19903,2455667.0,3.9
19904,2455671.0,3.6
19907,2455678.0,3.5
19908,2455679.0,3.6
19909,2455680.0,3.6
19910,2455682.0,4.0
19911,2455684.0,3.5
19912,2455685.0,3.5
19913,2455686.0,3.5
19920,2455690.0,4.1
19921,2455696.0,4.1
19924,2455705.0,3.7
19925,2455706.0,3.6
19955,2455719.0,4.1
19963,2455723.0,3.8
19964,2455724.0,3.9
19970,2455727.0,4.0
19971,2455728.0,3.55
19974,2455732.0,4.3
19975,2455733.0,3.7
20080,2455757.0,3.6
20793,2455848.0,4.1
20980,2455873.0,4.0
20981,2455874.0,4.052
21060,2455894.0,3.9
21061,2455895.0,4.2
21067,2455897.0,4.1
21081,2455906.0,3.6
21087,2455913.0,4.0
21094,2455917.0,4.1
21097,2455922.0,4.0
21098,2455924.0,4.1
21101,2455930.0,3.9
21102,2455931.0,4.2
21103,2455937.0,3.1
21104,2455983.0,4.1
21105,2455988.0,4.0
21106,2455989.0,4.0
21107,2455993.0,4.4
21108,2455995.0,3.9
21109,2455998.0,4.2
21110,2456006.0,4.2
21111,2456008.0,3.6
21112,2456014.0,4.1
21115,2456016.0,3.6
21116,2456017.0,3.9
21119,2456020.0,4.3
21120,2456021.0,4.2
21121,2456024.0,3.9
21122,2456027.0,4.4
21123,2456032.0,3.9
21124,2456033.0,4.2
21125,2456036.0,3.6
21130,2456047.0,4.071
21131,2456049.0,4.5
21136,2456056.0,3.9
21137,2456058.0,3.5
21138,2456060.0,3.65
21139,2456061.0,4.1
21140,2456063.0,4.4
21141,2456064.0,4.2
21142,2456065.0,3.5
21143,2456067.0,4.1
21144,2456068.0,4.1
21145,2456069.0,3.7
21153,2456073.0,4.3
21158,2456077.0,4.4
21162,2456080.0,3.9
21274,2456119.0,4.1
21393,2456139.0,4.0
21568,2456171.0,4.5
21734,2456201.0,3.5
21745,2456205.0,4.0
21800,2456221.0,4.2
21807,2456224.0,3.6
21812,2456230.0,3.6
21813,2456232.0,3.7
21823,2456236.0,3.7
21832,2456239.0,3.6
21859,2456252.0,3.8
21863,2456254.0,4.1
21864,2456255.0,4.1
21865,2456256.0,4.3
21869,2456260.0,4.1
21870,2456261.0,3.9
21871,2456262.0,4.1
21872,2456265.0,3.8
21873,2456267.0,3.8
21874,2456268.0,3.9
21875,2456272.0,4.0
21876,2456273.0,3.5
21877,2456275.0,3.9
21878,2456277.0,4.1
21879,2456279.0,4.1
21880,2456281.0,3.75
21881,2456282.0,4.2
21882,2456333.0,4.2
21883,2456335.0,4.2
21884,2456342.0,4.55
21885,2456348.0,3.7
21886,2456362.0,3.6
21887,2456363.0,3.7
21888,2456373.0,3.65
21889,2456383.0,3.65
21890,2456386.0,4.45
21891,2456387.0,4.1
21892,2456390.0,3.6
21893,2456397.0,3.9
21894,2456398.0,3.7
21895,2456399.0,3.8
21901,2456402.0,3.5
21907,2456405.0,3.9
21910,2456407.0,4.1
21911,2456410.0,3.5
21912,2456411.0,3.6
21913,2456412.0,3.6
21916,2456419.0,3.6
21917,2456420.0,4.0
21920,2456423.0,3.65
21923,2456425.0,3.8
21924,2456427.0,3.7
21927,2456429.0,4.6
21928,2456431.0,3.6
21938,2456436.0,4.4
21939,2456440.0,3.8
21940,2456441.0,3.7
21941,2456443.0,4.4
21942,2456444.0,4.1
21943,2456445.0,3.5
21944,2456446.0,3.7
21945,2456447.0,3.6
21946,2456448.0,3.9
21951,2456450.0,4.1
21952,2456451.0,3.9
21965,2456456.0,4.2
22011,2456470.0,4.4
22162,2456496.0,3.8
22852,2456586.0,4.2
22929,2456607.0,4.4
22930,2456608.0,4.1
22946,2456615.0,4.4
22952,2456619.0,3.6
22963,2456623.0,4.1
22964,2456625.0,3.3
22965,2456626.0,3.7
22966,2456627.0,3.6
22971,2456630.0,4.3
22972,2456631.0,3.9
22973,2456633.0,3.7
22976,2456637.0,4.5
22977,2456638.0,4.05
22978,2456639.0,3.5
22979,2456641.0,3.8
22982,2456644.0,4.3
22983,2456648.0,3.9
22984,2456650.0,4.4
22985,2456655.0,3.7
22986,2456719.0,3.5
22987,2456734.0,3.7
22988,2456741.0,3.6
22989,2456743.0,4.0
22990,2456744.0,4.2
22991,2456745.0,3.9
22992,2456746.0,4.2
22993,2456747.0,3.6
22994,2456758.0,3.2
22997,2456771.0,3.9
22998,2456775.0,3.58
22999,2456776.0,3.5
23002,2456782.0,3.6
23003,2456784.0,3.4
23006,2456791.0,3.6
23007,2456793.0,3.8
23010,2456796.0,3.6
23013,2456799.0,3.4
23014,2456800.0,4.1
23015,2456801.0,4.3
23026,2456806.0,4.0
23040,2456810.0,4.45
23041,2456811.0,3.4
23051,2456816.0,4.1
23054,2456818.0,3.4
23055,2456819.0,3.65
23062,2456824.0,4.0
23072,2456827.0,3.5
23081,2456830.0,4.1
23089,2456833.0,3.6
23153,2456846.0,4.1
23154,2456847.0,3.85
23161,2456850.0,4.1
23162,2456851.0,4.5
23230,2456864.0,3.8
23307,2456879.0,3.9
23308,2456880.0,4.0
23309,2456881.0,4.4
23495,2456908.0,4.2
23641,2456934.0,3.7
23644,2456936.0,4.0
23685,2456947.0,3.8
23698,2456951.0,3.9
23764,2456961.0,4.1
23765,2456962.0,3.5
23781,2456968.0,4.0
23782,2456969.0,3.9
23789,2456971.0,3.6
23795,2456973.0,4.0
23805,2456978.0,3.9
23806,2456979.0,4.6
23812,2456982.0,4.0
23827,2456987.0,4.1
23830,2456989.0,4.3
23838,2456995.0,4.1
23842,2456999.0,3.7
23846,2457003.0,4.2
23847,2457005.0,3.6
23848,2457006.0,3.8
23849,2457007.0,4.1
23850,2457021.0,4.1
23851,2457023.0,3.9
23852,2457082.0,4.5
23853,2457093.0,3.9
23854,2457094.0,3.7
23857,2457098.0,3.5
23858,2457099.0,3.5
23859,2457100.0,3.9
23871,2457109.0,4.0
23872,2457111.0,4.6
23873,2457112.0,3.7
23879,2457120.0,3.5
23880,2457121.0,3.6
23881,2457122.0,3.6
23884,2457124.0,3.8
23892,2457129.0,3.9
23893,2457131.0,4.15
23894,2457132.0,4.55
23899,2457136.0,3.5
23900,2457137.0,3.9
23923,2457143.0,3.7
23930,2457150.0,3.9
23931,2457151.0,4.0
23932,2457152.0,3.9
23933,2457154.0,4.1
23937,2457157.0,3.65
23940,2457160.0,4.1
23949,2457163.0,3.5
23950,2457164.0,3.6
23963,2457171.0,3.7
23964,2457172.0,3.7
23967,2457174.0,3.9
23972,2457177.0,3.65
23979,2457182.0,4.4
23997,2457188.0,4.2
24030,2457197.0,4.1
24038,2457199.0,3.4
24054,2457204.0,4.6
24055,2457205.0,3.7
24058,2457207.0,3.63
24059,2457208.0,3.6
24063,2457211.0,4.3
25039,2457340.0,4.0
25042,2457343.0,3.7
25043,2457344.0,4.0
25053,2457350.0,3.35
25058,2457354.0,4.0
25059,2457355.0,4.7
25060,2457356.0,3.9
25061,2457358.0,3.6
25062,2457359.0,4.0
25063,2457360.0,3.6
25064,2457361.0,3.7
25071,2457367.0,4.2
25072,2457370.0,3.7
25078,2457377.0,4.2
25079,2457378.0,3.5
25080,2457381.0,4.0
25081,2457382.0,4.1
25082,2457387.0,3.72
25083,2457390.0,4.36
25084,2457391.0,4.14
25085,2457432.0,4.0
25086,2457433.0,4.1
25087,2457437.0,3.95
25088,2457445.0,3.65
25089,2457448.0,4.4
25090,2457450.0,3.5
25091,2457458.0,3.8
25092,2457460.0,4.1
25095,2457465.0,4.0
25096,2457466.0,3.6
25097,2457467.0,3.95
25100,2457470.0,4.1
25101,2457473.0,3.7
25102,2457474.0,4.0
25103,2457475.0,3.95
25104,2457476.0,3.9
25108,2457478.0,3.8
25111,2457482.0,3.7
25114,2457485.0,3.7
25115,2457487.0,3.5
25116,2457488.0,3.6
25121,2457492.0,4.2
25122,2457493.0,3.6
25126,2457495.0,3.95
25132,2457498.0,4.2
25135,2457502.0,3.6
25136,2457503.0,3.9
25137,2457506.0,3.65
25140,2457509.0,3.5
25141,2457510.0,3.6
25155,2457515.0,3.63
25156,2457516.0,3.65
25163,2457520.0,4.1
25164,2457521.0,3.95
25165,2457522.0,3.5
25168,2457524.0,3.5
25173,2457526.0,3.9
25191,2457530.0,3.6
25202,2457533.0,4.1
25203,2457534.0,4.2
25204,2457535.0,4.4
25205,2457537.0,3.97
25206,2457538.0,3.65
25218,2457541.0,4.2
25231,2457545.0,4.0
25236,2457547.0,3.8
25258,2457552.0,3.7
25266,2457555.0,4.1
25295,2457563.0,4.15
25430,2457584.0,4.4
25730,2457619.0,4.0
26283,2457675.0,3.8
26296,2457678.0,4.3
26393,2457696.0,3.83
26504,2457717.0,3.81
26505,2457718.0,3.6
26537,2457726.0,3.94
26538,2457727.0,4.12
26548,2457731.0,3.9
26551,2457735.0,4.7
26557,2457738.0,3.6
26558,2457741.0,4.2
26559,2457742.0,4.2
26564,2457748.0,4.2
26565,2457750.0,3.7
26566,2457752.0,3.9
26567,2457753.0,3.9
26568,2457754.0,3.8
26569,2457755.0,3.9
26570,2457756.0,4.0
26571,2457765.0,4.3
26572,2457794.0,3.67
26573,2457800.0,3.6
26574,2457803.0,3.9
26575,2457805.0,4.5
26576,2457811.0,3.9
26577,2457812.0,4.55
26578,2457816.0,3.4
26579,2457818.0,3.98
26580,2457820.0,4.3
26581,2457821.0,4.3
26585,2457830.0,3.65
26586,2457833.0,3.95
26587,2457838.0,3.5
26588,2457841.0,4.0
26591,2457845.0,3.6
26611,2457858.0,3.8
26612,2457860.0,3.5
26619,2457863.0,4.3
26620,2457864.0,4.4
26631,2457871.0,4.1
26635,2457873.0,3.5
26640,2457876.0,3.6
26664,2457886.0,4.6
26669,2457890.0,3.6
26674,2457893.0,4.2
26675,2457894.0,3.5
26676,2457895.0,3.5
26679,2457899.0,4.3
26699,2457905.0,4.0
26720,2457909.0,3.6
26747,2457914.0,4.05
26748,2457915.0,4.0
26768,2457920.0,3.9
26769,2457921.0,4.1
26802,2457928.0,3.7
26887,2457944.0,4.0
26888,2457945.0,3.58
27640,2458051.0,4.65
27674,2458063.0,4.27
27688,2458067.0,3.58
27761,2458090.0,3.7
27775,2458095.0,3.77
27776,2458096.0,3.57
27780,2458098.0,4.1
27781,2458099.0,3.9
27782,2458100.0,4.43
27785,2458103.0,3.6
27786,2458104.0,3.6
27791,2458107.0,4.3
27792,2458109.0,4.1
27793,2458110.0,3.95
27794,2458112.0,3.9
27795,2458115.0,4.5
27796,2458119.0,3.9
27799,2458122.0,4.1
27800,2458124.0,3.6
27801,2458135.0,3.2
27802,2458167.0,3.63
27803,2458176.0,3.9
27806,2458183.0,4.05
27807,2458184.0,3.6
27810,2458188.0,3.9
27811,2458189.0,3.5
27812,2458190.0,3.5
27813,2458192.0,3.2
27814,2458193.0,4.1
27815,2458195.0,4.1
27818,2458200.0,3.8
27825,2458202.0,4.1
27826,2458204.0,3.65
27841,2458218.0,3.5
27847,2458220.0,3.7
27848,2458221.0,3.9
27849,2458222.0,3.7
27850,2458224.0,4.0
27851,2458225.0,3.9
27852,2458226.0,3.5
27853,2458227.0,3.6
27866,2458231.0,4.1
27870,2458233.0,3.5
27887,2458244.0,4.55
27888,2458248.0,3.5
27891,2458253.0,4.0
27892,2458254.0,3.5
27903,2458258.0,3.5
27904,2458260.0,3.9
27905,2458261.0,3.5
27921,2458265.0,3.6
27929,2458268.0,3.6
27932,2458270.0,3.9
27939,2458274.0,3.7
27940,2458275.0,3.6
27978,2458287.0,4.1
28003,2458294.0,4.2
28011,2458298.0,3.6
28167,2458321.0,3.9
28168,2458322.0,4.2
28774,2458417.0,4.1
28775,2458418.0,4.1
28796,2458428.0,3.6
28800,2458433.0,3.8
28804,2458436.0,4.1
28810,2458439.0,3.9
28811,2458441.0,3.63
28812,2458442.0,3.5
28813,2458443.0,4.6
28814,2458445.0,4.1
28815,2458447.0,3.6
28816,2458449.0,3.9
28817,2458453.0,4.8
28818,2458455.0,3.8
28821,2458460.0,4.2
28822,2458461.0,3.6
28825,2458464.0,4.0
28826,2458465.0,4.2
28827,2458468.0,3.6
28828,2458471.0,3.7
28829,2458483.0,3.6
28830,2458529.0,3.5
28831,2458549.0,3.3
28832,2458561.0,4.4
28833,2458565.0,4.1
28836,2458567.0,4.53
28840,2458570.0,3.4
28841,2458572.0,3.7
28854,2458578.0,3.5
28862,2458586.0,3.5
28870,2458591.0,3.65
28892,2458603.0,4.1
28893,2458605.0,3.6
28896,2458607.0,3.6
28904,2458612.0,3.63
28905,2458615.0,4.0
28912,2458619.0,4.1
28913,2458625.0,4.55
28933,2458640.0,4.1
28946,2458645.0,4.0
28957,2458648.0,3.5
28985,2458660.0,4.1
29009,2458664.0,3.8
29092,2458679.0,4.0
29095,2458683.0,4.55
29113,2458687.0,4.0
29292,2458712.0,3.65
29478,2458736.0,3.7
29646,2458762.0,3.99
29823,2458788.0,4.34
29844,2458797.0,4.1
29845,2458798.0,4.3
29850,2458802.0,4.23
29859,2458805.0,3.6
29878,2458813.0,3.6
29879,2458816.0,4.3
29882,2458819.0,4.4
29883,2458820.0,3.6
29884,2458821.0,4.3
29885,2458822.0,3.6
29886,2458823.0,4.05
29891,2458826.0,4.2
29894,2458835.0,3.8
29895,2458836.0,4.0
29898,2458838.0,3.5
29901,2458840.0,4.5
29904,2458850.0,3.95
29905,2458897.0,4.55
29906,2458904.0,4.6
29907,2458909.0,3.7
29908,2458913.0,3.6
29909,2458925.0,4.55
29910,2458927.0,4.55
29911,2458930.0,3.9
29912,2458931.0,3.65
29913,2458932.0,3.8
29914,2458936.0,3.7
29915,2458937.0,3.8
29916,2458939.0,3.9
29917,2458941.0,4.5
29927,2458944.0,3.5
29928,2458945.0,3.6
29929,2458947.0,4.05
29935,2458950.0,3.5
29938,2458952.0,3.8
29939,2458953.0,3.9
29961,2458959.0,3.6
29977,2458964.0,3.6
29978,2458965.0,3.55
29979,2458966.0,3.8
29980,2458968.0,4.0
29997,2458974.0,3.7
30032,2458985.0,3.8
30033,2458986.0,3.53
30034,2458987.0,3.7
30037,2458990.0,4.1
30038,2458991.0,4.55
30039,2458992.0,3.92
30040,2458993.0,3.55
30046,2458997.0,4.5
30047,2458998.0,4.55
30069,2459003.0,3.9
30070,2459005.0,4.6
30071,2459006.0,4.1
30076,2459008.0,3.55
30114,2459014.0,4.15
30168,2459024.0,4.0
30302,2459053.0,4.0
30320,2459058.0,3.6
30338,2459063.0,4.28
30469,2459091.0,4.55
30535,2459103.0,3.8
30594,2459116.0,3.5
30608,2459122.0,3.7
30698,2459144.0,3.6
30737,2459154.0,4.5
30753,2459159.0,3.6
30765,2459164.0,4.0
30804,2459177.0,4.3
30805,2459178.0,4.3
30806,2459179.0,3.6
30817,2459188.0,3.5
30823,2459190.0,4.3
30824,2459191.0,4.3
30827,2459193.0,3.6
30834,2459196.0,3.7
30835,2459208.0,3.7
30836,2459305.0,3.8
30839,2459309.0,3.5
30840,2459312.0,3.7
30841,2459314.0,4.0
30842,2459315.0,4.0
30849,2459323.0,3.55
30850,2459327.0,3.8
30851,2459328.0,4.0
30852,2459337.0,3.55
30857,2459341.0,3.9
30858,2459343.0,4.5
30859,2459346.0,3.63
30876,2459350.0,4.2
30877,2459351.0,3.5
30878,2459352.0,3.55
30879,2459353.0,3.5
30880,2459354.0,3.6
30881,2459355.0,3.7
30886,2459360.0,3.6
30887,2459361.0,3.8
30888,2459362.0,3.65
30918,2459373.0,3.5
30971,2459385.0,4.2
30972,2459386.0,4.1
30977,2459389.0,3.5
30985,2459394.0,3.5
30993,2459397.0,3.6
31018,2459402.0,3.7
31050,2459412.0,4.0
31051,2459413.0,4.2
31063,2459419.0,3.9
31064,2459421.0,4.0
31159,2459439.0,3.7
31387,2459472.0,4.4
31576,2459514.0,4.3
31661,2459539.0,3.7
31681,2459544.0,4.3
31723,2459558.0,4.4
31734,2459564.0,3.3
31735,2459565.0,4.3
31739,2459567.0,4.3
31740,2459568.0,3.6
31741,2459569.0,4.1
31742,2459570.0,4.3
31743,2459576.0,3.3
31744,2459582.0,3.8
